Production_Unit_Id,Defective_Percentage_Scissor,Defective_Percentage_Paper,Defective_Percentage_Rock
P134,5.472636815920398,33.497536945812804,3.900709219858156
P041,3.6809815950920246,49.29577464788733,23.696682464454977
P857,51.10294117647059,4.477611940298507,23.91304347826087
P920,27.573529411764707,18.947368421052634,28.510638297872344
P031,71.19565217391305,11.312217194570136,14.465408805031446
P774,5.405405405405405,37.64705882352941,25.668449197860966
P609,35.9375,46.15384615384615,21.755725190839694
P142,32.86713286713287,22.5,39.83402489626556
P371,47.956403269754766,13.86861313868613,15.66265060240964
P647,33.6996336996337,38.51132686084142,35.670731707317074
P518,18.70967741935484,45.76271186440678,34.18803418803419
P479,27.722772277227726,13.392857142857142,38.79093198992443
P046,23.333333333333332,26.01626016260163,12.735849056603774
P884,36.68341708542713,53.68852459016394,5.9760956175298805
P912,9.157509157509157,78.87323943661971,5.472636815920398
P632,27.80487804878049,23.178807947019866,3.349282296650718
P242,47.719298245614034,70.50359712230215,74.88372093023256
P853,51.32275132275132,30.73170731707317,25.609756097560975
P807,68.82352941176471,74.35897435897436,17.333333333333336
P103,18.493150684931507,100.0,23.931623931623932
P088,52.604166666666664,26.785714285714285,0.0
P537,30.64516129032258,38.01652892561984,3.6363636363636362
P632,53.57142857142857,2.7777777777777777,58.89328063241107
P370,6.61764705882353,21.904761904761905,64.3979057591623
P715,30.538922155688624,6.7669172932330826,9.865470852017937
P004,44.354838709677416,23.225806451612904,5.0
P435,2.5,1.762114537444934,2.7027027027027026
P053,21.142857142857142,29.074889867841406,50.480769230769226
P624,29.19254658385093,5.0,5.405405405405405
P157,61.95652173913043,45.19774011299435,36.36363636363637
P212,74.31693989071039,38.333333333333336,68.04123711340206
P058,28.350515463917525,56.52173913043478,21.951219512195124
P318,4.891304347826087,38.07106598984771,16.783216783216783
P014,42.97872340425532,7.446808510638298,3.8834951456310676
P612,37.94642857142857,1.3745704467353952,13.855421686746988
P900,28.10810810810811,35.88235294117647,5.743243243243244
P685,7.0588235294117645,29.1044776119403,18.88412017167382
P552,5.88235294117647,51.098901098901095,0.0
P127,21.34831460674157,63.80090497737556,24.870466321243523
P831,0.0,0.9345794392523363,4.014598540145985
P802,48.97959183673469,48.421052631578945,29.48717948717949
P856,33.95225464190981,4.498269896193772,30.158730158730158
P537,20.0,26.31578947368421,35.338345864661655
P411,29.03225806451613,34.763948497854074,0.9174311926605505
P252,52.23880597014925,46.51162790697674,60.256410256410255
P835,29.508196721311474,51.47679324894515,1.675977653631285
P283,24.43438914027149,7.003891050583658,38.69047619047619
P729,0.0,0.0,3.9711191335740073
P271,51.35135135135135,45.54794520547945,21.532846715328464
P698,36.58536585365854,37.83783783783784,6.1946902654867255
P224,37.06293706293706,22.483221476510067,40.340909090909086
P270,49.72677595628415,9.523809523809524,31.914893617021278
P258,23.52941176470588,47.868852459016395,4.3478260869565215
P326,76.82119205298014,20.394736842105264,16.25
P338,33.33333333333333,8.264462809917356,70.93596059113301
P710,58.39160839160839,13.82488479262673,0.823045267489712
P061,9.58904109589041,58.128078817733986,8.846153846153847
P381,22.670025188916874,1.8181818181818181,8.0
P201,10.714285714285714,6.6115702479338845,56.14754098360656
P835,6.532663316582915,50.898203592814376,35.22012578616352
P424,0.5813953488372093,7.835820895522389,13.901345291479823
P594,10.0,0.0,17.687074829931973
P796,14.77832512315271,24.65753424657534,6.315789473684211
P943,27.916666666666668,47.008547008547005,20.875420875420875
P395,44.78260869565218,15.789473684210526,16.723549488054605
P071,38.721804511278194,12.650602409638553,41.25874125874126
P906,6.0606060606060606,47.0414201183432,6.837606837606838
P116,31.446540880503143,3.5031847133757963,4.678362573099415
P182,10.526315789473683,0.0,20.98765432098765
P817,36.11111111111111,21.73913043478261,6.578947368421052
P763,52.17391304347826,9.05511811023622,8.482142857142858
P996,4.700854700854701,8.47457627118644,18.96551724137931
P155,5.985915492957746,17.84037558685446,8.571428571428571
P271,89.08045977011494,66.51785714285714,3.6585365853658534
P182,14.473684210526317,15.441176470588236,36.69724770642202
P652,32.92307692307692,33.58490566037736,10.738255033557047
P711,15.584415584415584,13.533834586466165,23.943661971830984
P537,41.92139737991266,35.61643835616438,55.487804878048784
P557,19.318181818181817,46.34146341463415,0.0
P509,71.14427860696517,78.63636363636364,15.979381443298967
P530,68.78048780487805,23.430962343096233,44.26877470355731
P312,22.0125786163522,25.396825396825395,66.39344262295081
P729,7.6923076923076925,30.128205128205128,0.0
P286,11.11111111111111,16.80672268907563,39.53488372093023
P203,7.971014492753622,5.909090909090909,12.5
P328,4.964539007092199,4.054054054054054,4.081632653061225
P237,0.45662100456621,14.468085106382977,52.58620689655172
P414,28.888888888888886,32.800000000000004,30.526315789473685
P144,43.037974683544306,40.234375,24.5
P076,16.129032258064516,20.76923076923077,36.80555555555556
P911,46.18834080717489,60.07751937984496,50.588235294117645
P659,20.579710144927535,15.934065934065933,42.700729927007295
P383,64.96350364963503,38.46153846153847,12.5
P672,19.480519480519483,13.533834586466165,18.93491124260355
P424,1.639344262295082,47.19387755102041,35.638297872340424
P675,25.0,0.6944444444444444,0.0
P907,30.58823529411765,58.54700854700855,7.894736842105263
P043,43.27731092436975,12.681159420289855,13.684210526315791
P930,1.4084507042253522,54.67289719626168,24.62686567164179
P632,40.37267080745342,21.649484536082475,70.04405286343612
P699,0.0,1.4285714285714286,27.710843373493976
P134,0.6993006993006993,12.162162162162163,2.4390243902439024
P448,24.63235294117647,21.75438596491228,36.904761904761905
P295,56.58914728682171,42.30769230769231,6.772908366533864
P004,23.170731707317074,44.74885844748858,8.875739644970414
P688,10.9375,65.57377049180327,53.00546448087432
P857,12.280701754385964,52.72727272727272,41.08527131782946
P041,38.48797250859107,2.127659574468085,4.926108374384237
P830,40.18691588785047,6.122448979591836,92.15686274509804
P830,34.36123348017621,47.84688995215311,13.88888888888889
P561,59.16230366492147,43.83561643835616,1.4285714285714286
P815,52.5,5.357142857142857,2.7777777777777777
P619,56.84210526315789,16.666666666666664,21.1864406779661
P302,29.054054054054053,2.6455026455026456,46.21848739495798
P151,77.11864406779661,71.42857142857143,87.82608695652175
P295,5.747126436781609,13.131313131313133,63.92857142857142
P856,68.88888888888889,86.36363636363636,64.76683937823834
P917,68.16143497757847,19.81981981981982,2.898550724637681
P517,20.54794520547945,50.0,28.68217054263566
P995,34.18803418803419,23.125,41.899441340782126
P058,40.74074074074074,33.54430379746836,51.30890052356021
P852,46.88644688644688,14.049586776859504,3.6809815950920246
P638,36.45833333333333,1.8867924528301887,22.123893805309734
P657,48.90965732087228,2.727272727272727,39.851485148514854
P893,45.83333333333333,20.588235294117645,39.21568627450981
P820,36.84210526315789,8.144796380090497,37.238493723849366
P439,4.545454545454546,15.757575757575756,21.16182572614108
P411,41.891891891891895,3.146853146853147,0.8547008547008548
P651,32.78688524590164,77.6595744680851,41.904761904761905
P274,63.745019920318725,52.17391304347826,3.6458333333333335
P112,17.80821917808219,80.27210884353741,76.51006711409396
P646,6.41025641025641,39.19597989949749,13.636363636363635
P858,43.54838709677419,58.69565217391305,50.617283950617285
P186,9.94475138121547,4.635761589403973,7.053941908713693
P185,2.0161290322580645,41.55844155844156,7.246376811594203
P729,18.055555555555554,13.385826771653544,0.0
P302,10.144927536231885,59.055118110236215,24.62121212121212
P628,86.70520231213872,60.0,72.19730941704036
P217,27.751196172248804,25.925925925925924,15.606936416184972
P708,10.344827586206897,31.683168316831683,7.5
P404,24.148606811145513,28.985507246376812,39.30635838150289
P173,17.2972972972973,1.7316017316017316,21.50537634408602
P869,9.859154929577464,40.54054054054054,10.588235294117647
P489,37.174721189591075,26.973684210526315,22.76422764227642
P465,19.718309859154928,1.3392857142857142,16.9811320754717
P667,27.77777777777778,56.666666666666664,25.076452599388375
P392,8.974358974358974,36.41975308641975,3.4782608695652173
P807,31.629392971246006,38.87323943661972,31.780821917808222
P763,44.099378881987576,34.959349593495936,5.376344086021505
P964,25.517241379310345,62.7177700348432,16.091954022988507
P687,11.952191235059761,27.053140096618357,14.453125
P406,10.822510822510822,55.4054054054054,22.516556291390728
P529,8.16326530612245,6.185567010309279,24.267782426778243
P009,2.564102564102564,62.083333333333336,6.086956521739131
P869,28.40909090909091,0.0,5.072463768115942
P730,2.941176470588235,6.273062730627306,4.615384615384616
P132,23.943661971830984,3.7735849056603774,69.49152542372882
P517,52.59259259259259,5.421686746987952,32.53012048192771
P395,30.962343096234306,18.823529411764707,8.766233766233766
P126,11.513157894736842,6.403940886699508,15.929203539823009
P986,34.78260869565217,30.526315789473685,22.026431718061673
P717,11.612903225806452,43.54838709677419,13.492063492063492
P299,18.087855297157624,22.08955223880597,10.059171597633137
P533,4.545454545454546,12.068965517241379,12.307692307692308
P014,50.719424460431654,7.79816513761468,9.090909090909092
P825,54.811715481171554,28.39506172839506,8.771929824561402
P545,28.651685393258425,8.275862068965518,10.687022900763358
P517,9.644670050761421,37.27272727272727,12.048192771084338
P434,56.52173913043478,86.75496688741721,7.865168539325842
P212,40.77669902912621,27.23404255319149,19.798657718120804
P218,27.27272727272727,26.0,27.42857142857143
P884,18.29268292682927,45.25316455696203,34.154929577464785
P426,44.26877470355731,26.5,8.60215053763441
P357,29.054054054054053,7.4074074074074066,69.01408450704226
P714,8.333333333333332,19.883040935672515,9.655172413793103
P699,19.112627986348123,8.064516129032258,55.47445255474452
P507,12.444444444444445,11.885245901639344,6.153846153846154
P316,11.515151515151516,1.5463917525773196,27.547169811320753
P313,24.82758620689655,57.46268656716418,59.25925925925925
P412,0.625,7.8431372549019605,36.666666666666664
P435,18.446601941747574,27.388535031847134,34.30962343096235
P300,36.5296803652968,15.979381443298967,19.02834008097166
P759,1.9900497512437811,47.63948497854077,9.40766550522648
P022,17.557251908396946,51.53846153846153,45.87155963302752
P816,24.691358024691358,28.037383177570092,9.090909090909092
P357,55.55555555555556,35.42600896860987,46.09053497942387
P526,52.42718446601942,6.730769230769231,84.1025641025641
P167,7.894736842105263,17.747440273037544,45.07936507936508
P492,62.13592233009708,38.53503184713376,41.64222873900293
P380,50.27322404371585,96.66666666666667,93.57142857142857
P432,36.904761904761905,47.940074906367045,3.4090909090909087
P995,19.402985074626866,22.2972972972973,39.682539682539684
P599,39.8671096345515,25.943396226415093,30.201342281879196
P885,34.36293436293436,35.51020408163265,1.2987012987012987
P743,20.481927710843372,32.74021352313167,31.007751937984494
P326,11.44578313253012,20.0,1.0869565217391304
P547,34.17085427135678,5.797101449275362,22.388059701492537
P535,3.2,10.65989847715736,78.1725888324873
P749,19.491525423728813,20.0,25.984251968503933
P743,25.0,32.68482490272373,1.6574585635359116
P432,18.181818181818183,14.457831325301203,3.723404255319149
P189,30.396475770925107,57.89473684210527,4.651162790697675
P384,36.36363636363637,35.3448275862069,17.972350230414747
P160,35.66433566433567,9.722222222222223,32.342007434944236
P432,10.714285714285714,44.881889763779526,6.0606060606060606
P285,5.729166666666666,40.25423728813559,12.448132780082988
P328,9.195402298850574,74.25742574257426,58.85167464114832
P404,1.8867924528301887,85.0828729281768,13.043478260869565
P196,56.68202764976959,2.027027027027027,22.857142857142858
P463,57.692307692307686,38.83495145631068,12.5
P392,27.927927927927925,11.851851851851853,45.30386740331492
P560,16.52173913043478,32.25806451612903,0.7092198581560284
P695,3.508771929824561,28.31858407079646,39.09090909090909
P370,49.09090909090909,15.068493150684931,55.8252427184466
P887,14.705882352941178,29.347826086956523,6.41025641025641
P914,92.34972677595628,43.47826086956522,43.28358208955223
P103,40.60606060606061,27.027027027027028,23.346303501945524
P161,4.444444444444445,10.0,21.59090909090909
P299,4.848484848484849,0.4761904761904762,29.100529100529098
P597,6.538461538461539,65.4320987654321,48.51063829787234
P287,11.666666666666666,18.556701030927837,83.47107438016529
P316,61.19402985074627,45.887445887445885,18.404907975460123
P096,30.23255813953488,17.647058823529413,14.666666666666666
P667,21.951219512195124,30.909090909090907,25.454545454545453
P293,48.125,5.405405405405405,11.11111111111111
P917,17.006802721088434,57.74058577405857,34.4
P379,60.57692307692307,58.2089552238806,11.235955056179774
P295,5.58659217877095,25.81967213114754,25.581395348837212
P715,35.13513513513514,64.94845360824742,60.550458715596335
P912,16.92913385826772,50.95785440613027,30.508474576271187
P062,28.225806451612907,42.138364779874216,5.769230769230769
P879,45.83333333333333,14.715719063545151,21.52777777777778
P920,2.727272727272727,20.689655172413794,37.10407239819005
P007,53.403141361256544,94.57364341085271,1.0526315789473684
P146,18.352059925093634,23.697916666666664,71.36752136752136
P071,29.906542056074763,12.76595744680851,38.23529411764706
P609,50.993377483443716,7.894736842105263,4.6875
P992,13.218390804597702,35.90909090909091,41.37931034482759
P238,19.574468085106382,11.11111111111111,34.10852713178294
P426,4.761904761904762,77.2020725388601,92.61363636363636
P207,17.307692307692307,16.48936170212766,4.827586206896552
P111,7.142857142857142,11.11111111111111,75.63451776649747
P825,15.527950310559005,45.81497797356828,42.65734265734265
P007,5.263157894736842,3.225806451612903,11.560693641618498
P638,48.96551724137931,75.42857142857143,20.27972027972028
P774,6.25,14.545454545454545,3.9408866995073892
P552,64.2156862745098,35.60606060606061,14.224137931034484
P526,39.76608187134503,33.649289099526065,22.727272727272727
P259,75.0,33.6283185840708,86.55913978494624
P229,12.5,17.46031746031746,37.37373737373738
P043,4.3478260869565215,2.3529411764705883,20.774647887323944
P246,59.21568627450981,15.686274509803921,5.263157894736842
P838,63.74045801526718,62.82051282051282,48.987854251012145
P414,35.738831615120276,3.1578947368421053,64.31226765799256
P143,61.53846153846154,38.547486033519554,2.3529411764705883
P449,26.96629213483146,8.256880733944955,11.627906976744185
P487,58.68055555555556,4.0,12.435233160621761
P496,71.33333333333334,2.027027027027027,13.157894736842104
P473,65.3409090909091,14.814814814814813,64.34108527131784
P426,1.948051948051948,5.426356589147287,58.78378378378378
P175,33.12101910828025,22.60536398467433,0.0
P439,13.087248322147651,16.793893129770993,33.08550185873606
P830,50.0,46.62162162162162,80.83832335329342
P382,0.0,33.941605839416056,79.66101694915254
P340,19.51219512195122,27.89317507418398,34.883720930232556
P964,40.65934065934066,24.193548387096776,16.417910447761194
P395,14.521452145214523,3.3557046979865772,0.7518796992481203
P169,17.142857142857142,17.857142857142858,43.04932735426009
P354,2.0408163265306123,19.615384615384617,3.3582089552238807
P407,0.6134969325153374,17.78846153846154,6.0
P238,2.4390243902439024,20.207253886010363,15.602836879432624
P238,12.442396313364055,37.333333333333336,22.699386503067483
P047,49.056603773584904,17.391304347826086,54.02298850574713
P710,9.383378016085791,18.789808917197455,11.784511784511785
P128,55.497382198952884,46.558704453441294,70.96774193548387
P313,50.649350649350644,46.92556634304207,26.72811059907834
P672,55.2,23.92638036809816,32.407407407407405
P434,45.09803921568628,13.592233009708737,6.557377049180328
P932,22.972972972972975,32.802547770700635,51.83673469387755
P246,29.80132450331126,76.69172932330827,9.917355371900827
P715,17.56756756756757,29.069767441860467,1.8181818181818181
P884,3.4090909090909087,70.44025157232704,13.537117903930133
P264,47.76119402985074,41.17647058823529,1.5625
P450,10.16949152542373,14.859437751004014,1.9047619047619049
P240,41.02564102564102,3.614457831325301,29.48717948717949
P170,17.391304347826086,5.660377358490567,37.096774193548384
P170,15.384615384615385,2.4390243902439024,2.459016393442623
P030,51.92307692307693,2.4,4.972375690607735
P061,5.714285714285714,78.94736842105263,26.666666666666668
P728,0.0,5.263157894736842,16.097560975609756
P756,44.50867052023121,47.0873786407767,14.354066985645932
P270,14.529914529914532,31.963470319634702,2.3622047244094486
P631,28.125,64.36781609195403,51.587301587301596
P336,1.392757660167131,0.2967359050445104,18.772563176895307
P517,31.835205992509362,24.074074074074073,78.51239669421489
P608,0.0,3.571428571428571,11.827956989247312
P705,54.45026178010471,13.492063492063492,10.75268817204301
P424,16.61341853035144,4.651162790697675,35.3448275862069
P552,24.637681159420293,42.99065420560748,5.045871559633028
P624,60.0,10.404624277456648,36.52173913043478
P352,19.183673469387756,14.018691588785046,26.89075630252101
P286,12.021857923497267,36.477987421383645,29.81651376146789
P551,0.7874015748031495,27.017543859649123,11.11111111111111
P292,25.259515570934255,23.766816143497756,11.158798283261802
P732,10.344827586206897,2.9850746268656714,67.05882352941175
P831,17.12707182320442,43.829787234042556,16.312056737588655
P327,16.94915254237288,0.0,57.534246575342465
P812,30.917874396135264,4.639175257731959,1.1428571428571428
P680,10.247349823321555,29.411764705882355,61.30268199233716
P665,48.4375,3.225806451612903,53.44827586206896
P304,9.375,10.795454545454545,45.794392523364486
P986,5.88235294117647,6.910569105691057,40.090090090090094
P639,25.471698113207548,42.857142857142854,20.87912087912088
P466,32.57918552036199,18.552036199095024,5.521472392638037
P312,27.748691099476442,78.78787878787878,16.153846153846153
P501,10.92436974789916,48.743718592964825,12.068965517241379
P324,0.7905138339920948,39.91416309012876,0.0
P652,73.6318407960199,14.87603305785124,25.98870056497175
P838,9.486166007905137,42.944785276073624,46.76056338028169
P669,20.489296636085626,45.76923076923077,11.688311688311687
P830,25.40106951871658,14.960629921259844,12.759643916913946
P321,24.69879518072289,17.905405405405407,39.8876404494382
P987,24.675324675324674,28.999999999999996,26.767676767676768
P651,12.568306010928962,45.67901234567901,20.54794520547945
P068,24.46043165467626,8.715596330275229,2.2900763358778624
P160,6.097560975609756,6.0606060606060606,9.523809523809524
P756,7.5892857142857135,10.650887573964498,39.87341772151899
P182,40.476190476190474,46.15384615384615,14.965986394557824
P862,21.108179419525065,10.0,22.5
P273,37.283236994219656,12.267657992565056,38.43416370106761
P938,22.78481012658228,48.73096446700508,3.6458333333333335
P843,9.70873786407767,41.131105398457585,5.612244897959184
P754,28.14070351758794,65.21739130434783,22.46696035242291
P071,4.166666666666666,3.7383177570093453,15.088757396449704
P671,33.74233128834356,2.3952095808383236,28.888888888888886
P338,10.0,25.628140703517587,45.714285714285715
P351,27.192982456140353,10.059171597633137,9.316770186335404
P566,85.08771929824562,2.11864406779661,14.646464646464647
P468,6.395348837209303,4.081632653061225,19.26605504587156
P413,3.5175879396984926,41.042345276872965,21.292775665399237
P874,35.714285714285715,41.17647058823529,97.40259740259741
P614,5.1020408163265305,35.91549295774648,44.221105527638194
P173,8.333333333333332,84.78260869565217,15.555555555555555
P608,34.5360824742268,15.909090909090908,29.464285714285715
P179,5.701754385964912,27.513227513227513,44.31818181818182
P321,12.738853503184714,40.340909090909086,38.333333333333336
P311,4.761904761904762,41.891891891891895,26.495726495726498
P256,11.888111888111888,36.69724770642202,17.897727272727273
P161,57.95454545454546,34.27230046948357,37.735849056603776
P132,18.120805369127517,23.958333333333336,44.44444444444444
P883,13.333333333333334,66.21621621621621,34.55882352941176
P412,7.3426573426573425,85.33333333333334,44.303797468354425
P611,30.89430894308943,59.30232558139535,45.45454545454545
P423,29.059829059829063,64.83516483516483,24.380165289256198
P805,63.69426751592356,93.75,66.66666666666666
P061,64.2023346303502,64.97695852534562,58.68725868725869
P104,68.55670103092784,16.822429906542055,47.26027397260274
P858,31.18811881188119,31.983805668016196,36.56716417910448
P300,41.86746987951807,14.473684210526317,38.36477987421384
P442,33.201581027667984,27.0,18.30065359477124
P264,35.14211886304909,12.531328320802004,1.8181818181818181
P407,39.46188340807175,28.57142857142857,28.92561983471074
P248,35.42857142857142,41.17647058823529,47.19101123595505
P071,27.878787878787882,32.48730964467005,10.646387832699618
P493,0.0,11.904761904761903,33.33333333333333
P999,16.161616161616163,40.76923076923077,3.5532994923857872
P143,30.158730158730158,44.871794871794876,45.87458745874587
P043,43.41637010676156,43.15068493150685,34.29752066115703
P160,27.200000000000003,4.968944099378882,66.26506024096386
P272,51.28205128205128,36.56387665198238,9.25925925925926
P604,3.8461538461538463,15.846994535519126,4.477611940298507
P024,33.60995850622407,13.609467455621301,9.821428571428571
P304,27.80487804878049,1.2605042016806722,63.63636363636363
P838,9.876543209876543,54.24528301886793,29.82456140350877
P702,59.93150684931506,68.85245901639344,85.06787330316742
P009,13.095238095238097,28.478964401294498,26.394052044609666
P811,8.333333333333332,38.35616438356164,5.263157894736842
P155,6.790123456790123,9.58904109589041,8.11965811965812
P693,0.4424778761061947,18.248175182481752,8.465608465608465
P767,4.10958904109589,41.42011834319527,8.403361344537815
P441,15.517241379310345,0.7380073800738007,27.071823204419886
P159,26.344086021505376,48.0,17.560975609756095
P044,92.3076923076923,11.363636363636363,28.27586206896552
P371,2.405498281786942,19.101123595505616,4.166666666666666
P344,22.916666666666664,16.299559471365637,3.202846975088968
P324,23.243243243243246,40.0,56.25
P672,7.042253521126761,41.785714285714285,29.588014981273407
P407,40.95238095238095,30.76923076923077,27.27272727272727
P198,26.570048309178745,27.27272727272727,89.05109489051095
P900,21.333333333333336,13.114754098360656,61.417322834645674
P218,63.72093023255814,8.024691358024691,25.842696629213485
P878,35.07853403141361,6.5420560747663545,14.285714285714285
P977,15.277777777777779,61.016949152542374,48.58757062146893
P838,25.64102564102564,12.878787878787879,37.01298701298701
P548,5.88235294117647,23.247232472324722,9.803921568627452
P639,17.46724890829694,0.0,8.235294117647058
P466,5.357142857142857,21.768707482993197,27.85234899328859
P887,46.03174603174603,3.4246575342465753,21.27659574468085
P612,12.849162011173185,30.364372469635626,5.521472392638037
P545,1.4018691588785046,12.337662337662337,58.21596244131455
P008,57.466063348416284,80.27522935779817,72.54901960784314
P492,7.6923076923076925,1.6129032258064515,4.375
P971,0.0,82.95454545454545,33.33333333333333
P484,76.0,22.169811320754718,52.820512820512825
P474,70.67669172932331,50.98039215686274,29.78723404255319
P313,14.351851851851851,33.33333333333333,19.2090395480226
P212,35.714285714285715,56.60377358490566,52.02020202020202
P380,8.49673202614379,34.32835820895522,65.77540106951871
P843,33.59073359073359,57.608695652173914,42.70833333333333
P830,36.86440677966102,6.896551724137931,57.009345794392516
P320,44.44444444444444,30.851063829787233,24.050632911392405
P108,34.3042071197411,8.47457627118644,18.73015873015873
P258,67.96875,60.33519553072626,35.294117647058826
P464,3.7037037037037033,9.75609756097561,44.85049833887043
P448,25.27777777777778,0.6153846153846154,14.64968152866242
P550,10.465116279069768,52.24913494809689,34.93150684931507
P955,9.433962264150944,10.21505376344086,37.5
P595,18.478260869565215,13.366336633663368,5.116279069767442
P631,0.5882352941176471,38.095238095238095,24.193548387096776
P341,6.451612903225806,13.636363636363635,50.495049504950494
P672,12.5,43.20987654320987,35.483870967741936
P954,8.88888888888889,21.649484536082475,3.1963470319634704
P076,5.785123966942149,26.55367231638418,19.555555555555557
P754,15.0,15.0,0.9259259259259258
P919,45.28301886792453,67.51269035532995,42.138364779874216
P442,26.373626373626376,9.803921568627452,37.58389261744966
P576,13.385826771653544,16.071428571428573,20.491803278688526
P665,26.08695652173913,60.37735849056604,19.083969465648856
P805,3.9603960396039604,34.69387755102041,12.037037037037036
P414,17.040358744394617,25.694444444444443,38.759689922480625
P398,18.91891891891892,42.168674698795186,46.017699115044245
P296,5.88235294117647,35.92233009708738,92.13483146067416
P195,0.0,51.11111111111111,52.09790209790209
P661,40.7035175879397,13.559322033898304,0.0
P286,81.45161290322581,18.954248366013072,66.3265306122449
P758,9.027777777777777,18.46846846846847,7.419354838709677
P669,57.07547169811321,44.18604651162791,45.52238805970149
P256,13.793103448275861,22.315789473684212,23.52941176470588
P182,49.45054945054945,30.0,12.5
P843,23.170731707317074,65.91928251121077,16.585365853658537
P825,45.65217391304348,61.904761904761905,28.28282828282828
P071,72.02072538860104,31.62393162393162,41.66666666666667
P812,18.75,28.04878048780488,53.87755102040816
P237,32.4,39.53488372093023,52.569169960474305
P711,53.289473684210535,74.78632478632478,0.0
P126,33.33333333333333,48.44961240310077,39.05579399141631
P659,4.411764705882353,46.42857142857143,53.02491103202846
P766,23.076923076923077,20.903954802259886,11.702127659574469
P665,22.033898305084744,25.396825396825395,2.3529411764705883
P321,0.0,6.862745098039216,51.85185185185185
P279,24.22680412371134,0.0,29.88505747126437
P403,78.46153846153847,16.40625,18.34319526627219
P557,4.979253112033195,2.4096385542168677,1.6853932584269662
P117,12.921348314606742,21.461187214611872,31.071428571428573
P308,24.299065420560748,3.225806451612903,48.175182481751825
P281,2.93040293040293,0.8849557522123894,14.37125748502994
P403,20.306513409961685,1.2658227848101267,26.442307692307693
P322,72.22222222222221,18.579234972677597,16.666666666666664
P575,27.611940298507463,7.0588235294117645,2.9585798816568047
P680,25.0,68.12227074235808,45.588235294117645
P326,11.151079136690647,13.191489361702127,2.479338842975207
P732,37.58620689655172,14.427860696517413,0.0
P959,46.58119658119658,41.25,31.521739130434785
P264,24.489795918367346,4.294478527607362,83.06451612903226
P772,12.080536912751679,12.794612794612794,27.33564013840831
P843,83.51648351648352,64.17910447761194,36.08695652173913
P691,21.666666666666668,21.777777777777775,3.153153153153153
P998,19.25925925925926,67.33668341708542,72.66666666666667
P274,24.152542372881356,19.21182266009852,3.7735849056603774
P545,43.65079365079365,16.74418604651163,49.00662251655629
P608,13.740458015267176,1.8433179723502304,6.7669172932330826
P180,3.8461538461538463,6.329113924050633,20.0
P631,38.46153846153847,19.594594594594593,8.333333333333332
P371,9.473684210526317,0.0,1.6574585635359116
P834,9.865470852017937,3.8793103448275863,49.68944099378882
P729,27.160493827160494,1.8867924528301887,33.65384615384615
P004,0.0,35.12195121951219,45.36082474226804
P223,25.63176895306859,5.291005291005291,11.39240506329114
P663,46.69421487603306,7.2727272727272725,77.31092436974791
P625,38.095238095238095,22.0,6.521739130434782
P921,30.113636363636363,23.717948717948715,36.36363636363637
P259,35.23809523809524,22.972972972972975,20.077220077220076
P076,4.3478260869565215,7.142857142857142,0.6711409395973155
P298,35.56485355648535,59.49367088607595,3.977272727272727
P742,15.760869565217392,46.18834080717489,2.7777777777777777
P469,24.509803921568626,26.373626373626376,53.81165919282511
P886,21.85792349726776,4.8979591836734695,11.5
P720,0.625,34.46601941747573,9.210526315789473
P450,61.8421052631579,61.979166666666664,43.859649122807014
P964,21.568627450980394,33.165829145728644,38.46153846153847
P268,1.9607843137254901,32.28346456692913,26.744186046511626
P234,15.671641791044777,18.27956989247312,11.76470588235294
P556,14.450867052023122,16.342412451361866,9.824561403508772
P531,40.909090909090914,16.243654822335024,28.947368421052634
P891,42.44186046511628,51.707317073170735,2.0100502512562812
P432,42.073170731707314,16.161616161616163,39.84674329501915
P564,69.66292134831461,34.21052631578947,6.382978723404255
P450,17.766497461928935,65.05576208178438,42.016806722689076
P996,32.804232804232804,30.434782608695656,77.38095238095238
P924,0.46728971962616817,62.8099173553719,31.06796116504854
P665,58.9041095890411,19.480519480519483,35.88516746411483
P065,13.0,19.82758620689655,35.79335793357934
P625,37.66816143497758,16.730038022813687,11.594202898550725
P058,0.0,2.4193548387096775,2.3904382470119523
P772,17.159763313609467,4.9504950495049505,9.090909090909092
P452,29.545454545454547,22.52252252252252,94.44444444444444
P321,16.402116402116402,20.73170731707317,56.60377358490566
P008,20.704845814977972,30.726256983240223,11.11111111111111
P564,2.941176470588235,0.7092198581560284,31.147540983606557
P922,19.213973799126638,17.0,5.932203389830509
P619,39.351851851851855,53.06122448979592,37.93103448275862
P544,19.57831325301205,29.056603773584904,14.563106796116504
P233,3.3582089552238807,19.35483870967742,65.85365853658537
P274,22.22222222222222,20.072992700729927,4.2682926829268295
P009,3.3333333333333335,15.725806451612904,56.74846625766872
P096,25.555555555555554,1.8867924528301887,2.564102564102564
P530,43.90243902439025,14.427860696517413,17.142857142857142
P805,30.714285714285715,4.6875,54.23728813559322
P705,23.157894736842106,19.41747572815534,9.170305676855897
P671,31.728045325779036,5.2356020942408374,25.510204081632654
P449,19.39163498098859,56.038647342995176,20.46511627906977
P591,11.428571428571429,13.91304347826087,30.508474576271187
P218,11.728395061728394,6.049822064056939,44.166666666666664
P427,0.0,22.6628895184136,12.558139534883722
P409,11.842105263157894,29.761904761904763,35.85657370517929
P521,11.946902654867257,47.391304347826086,17.307692307692307
P805,3.125,3.571428571428571,44.0
