Production_Unit_Id,percentage_items_discarded
P163,29.92125984251969
P812,24.795640326975477
P632,22.317596566523605
P692,26.764705882352942
P008,17.401668653158524
P714,39.952153110047846
P998,27.191011235955052
P720,16.298342541436465
P341,11.614730878186968
P149,7.8431372549019605
P557,6.8354430379746836
P594,39.03281519861831
P473,16.865079365079367
P587,55.76519916142557
P426,17.73308957952468
P003,23.950617283950617
P717,66.9260700389105
P191,9.192825112107624
P714,22.899728997289973
P405,33.50993377483444
P987,8.304498269896193
P136,48.484848484848484
P136,33.19672131147541
P609,36.58872077028886
P425,21.56549520766773
P156,44.07766990291262
P870,10.090361445783133
P127,19.60352422907489
P911,23.14990512333966
P552,24.839400428265524
P529,9.467455621301776
P780,14.672686230248308
P557,23.742138364779876
P597,5.451713395638629
P191,29.08622908622909
P628,39.479905437352244
P287,43.64406779661017
P520,52.467532467532465
P884,17.117117117117118
P043,11.226252158894647
P792,31.561461794019934
P856,35.73298429319372
P312,7.861635220125786
P008,28.944246737841045
P468,20.357497517378352
P267,13.47517730496454
P924,2.4193548387096775
P977,52.617801047120416
P240,54.71698113207547
P908,60.13289036544851
P022,18.86120996441281
P661,48.46743295019157
P931,30.66914498141264
P001,20.094936708860757
P597,65.85365853658537
P125,36.607142857142854
P789,20.898100172711572
P698,47.098976109215016
P272,41.67852062588905
P173,39.20704845814978
P999,24.257425742574256
P768,16.91919191919192
P220,45.689655172413794
P345,36.0
P466,8.006535947712418
P946,47.07903780068728
P316,20.63758389261745
P173,30.120481927710845
P398,26.923076923076923
P264,24.463519313304722
P288,40.03868471953578
P007,36.11111111111111
P663,40.511727078891255
P691,39.37947494033413
P659,47.06927175843694
P840,42.35807860262008
P306,22.401433691756274
P525,15.328467153284672
P224,26.97274031563845
P129,9.216589861751153
P173,29.740518962075846
P536,17.06081081081081
P858,7.962529274004685
P378,45.23026315789473
P452,40.605095541401276
P428,46.35568513119534
P742,8.897485493230175
P371,9.502923976608187
P632,16.062992125984252
P442,25.0
P614,35.058214747736095
P302,20.0
P378,33.28785811732606
P859,68.26923076923077
P848,44.9438202247191
P732,50.128534704370175
P536,21.875
P828,30.93681917211329
P435,31.23644251626898
P946,8.90937019969278
P285,9.887640449438202
P196,16.70235546038544
P441,32.54237288135593
P212,33.33333333333333
P550,12.903225806451612
P795,26.692456479690524
P125,5.529225908372828
P954,38.75598086124402
P501,37.524557956778
P191,31.818181818181817
P987,41.3109756097561
P000,35.16746411483253
P832,51.41579731743666
P832,67.73547094188376
P379,47.24292101341281
P139,23.559322033898304
P931,13.32518337408313
P714,19.67741935483871
P434,47.52688172043011
P128,32.3943661971831
P030,48.50574712643678
P132,40.683229813664596
P789,13.239436619718308
P155,13.815789473684212
P324,42.36760124610592
P550,11.258278145695364
P912,2.1739130434782608
P857,36.637931034482754
P102,50.142450142450144
P720,36.54822335025381
P224,38.16046966731898
P860,25.633383010432194
P145,45.78587699316628
P008,22.48427672955975
P450,15.80135440180587
P105,5.980528511821975
P043,31.422505307855626
P426,5.704099821746881
P146,27.56756756756757
P216,47.65478424015009
P144,32.6530612244898
P111,15.196998123827393
P929,10.864197530864198
P196,20.243902439024392
P743,16.258741258741257
P427,28.947368421052634
P142,38.97707231040564
P304,31.43350604490501
P316,32.028985507246375
P152,36.340852130325814
P489,11.33056133056133
P189,9.30626057529611
P020,29.53020134228188
P170,27.936507936507937
P371,44.74885844748858
P595,16.260162601626014
P521,13.924050632911392
P807,35.80470162748644
P496,14.637146371463713
P239,43.14079422382672
P893,19.424460431654676
P398,25.34965034965035
P872,25.108225108225106
P312,31.405895691609974
P870,27.31958762886598
P632,16.764132553606238
P327,30.911492734478202
P430,16.93548387096774
P842,44.67265725288832
P959,19.376026272578
P111,33.51800554016621
P452,19.770114942528735
P715,42.45283018867924
P924,37.33031674208145
P094,57.52212389380531
P893,8.299595141700406
P870,53.14183123877917
P403,27.85977859778598
P348,15.077989601386482
P180,8.37138508371385
P068,18.29652996845426
P604,26.149802890932982
P778,27.102803738317753
P188,38.16046966731898
P345,20.930232558139537
P628,15.955056179775282
P860,27.54158964879852
P094,22.93577981651376
P638,10.55194805194805
P675,15.009041591320072
P557,9.612403100775193
P112,34.80769230769231
P869,19.393939393939394
P469,18.939393939393938
P509,31.61094224924012
P702,45.73770491803278
P896,29.815303430079155
P665,17.78846153846154
P272,72.11055276381909
P498,33.76623376623377
P914,33.37856173677069
P695,37.78751369112815
P122,19.796954314720814
P828,18.242343541944077
P680,22.545454545454547
P238,45.243619489559165
P271,5.394990366088632
P789,43.85593220338983
P089,7.8431372549019605
P911,21.414538310412574
P395,15.335463258785943
P631,27.391304347826086
P384,34.73053892215569
P088,11.561561561561561
P448,17.15374841168996
P267,53.65239294710328
P063,36.029411764705884
P430,36.02150537634409
P296,35.04531722054381
P825,14.705882352941178
P530,15.151515151515152
P867,30.0
P082,0.17605633802816903
P868,38.10143042912874
P954,22.478991596638657
P298,16.830065359477125
P526,42.58760107816711
P509,26.08695652173913
P371,32.56637168141593
P102,46.833333333333336
P345,24.121557454890787
P338,23.981900452488688
P631,44.565217391304344
P185,52.67034990791897
P338,14.836795252225517
P465,6.306306306306306
P743,47.714285714285715
P796,31.79190751445087
P506,17.157712305025996
P349,36.24595469255664
P316,31.115107913669064
P383,24.701873935264054
P548,24.025974025974026
P316,53.61781076066791
P299,29.51977401129944
P409,51.66666666666667
P411,30.066815144766146
P022,29.545454545454547
P717,18.765432098765434
P332,20.99290780141844
P136,9.866220735785953
P561,17.133956386292834
P542,24.673202614379086
P374,35.04132231404959
P879,47.66536964980545
P468,36.06321839080459
P887,65.04672897196262
P280,38.925081433224754
P069,10.749185667752444
P590,31.57894736842105
P874,21.303258145363408
P384,24.155844155844157
P708,12.628865979381443
P159,21.3768115942029
P754,13.797634691195796
P597,16.0
P954,37.75
P157,18.501529051987767
P597,29.707112970711297
P328,19.881305637982198
P688,23.92241379310345
P858,35.046113306982875
P961,14.285714285714285
P152,58.225508317929766
P654,23.645320197044335
P348,16.27906976744186
P135,31.944444444444443
P665,34.0983606557377
P815,14.787878787878789
P167,34.23645320197045
P912,38.69346733668342
P730,43.49315068493151
P139,37.02127659574468
P887,19.788918205804748
P073,41.458333333333336
P077,61.74242424242424
P245,30.0561797752809
P125,45.3757225433526
P020,24.311183144246353
P426,56.81818181818182
P665,6.15079365079365
P673,13.623978201634879
P638,37.32809430255403
P549,20.66115702479339
P715,39.40397350993378
P501,41.18673647469459
P742,28.65412445730825
P763,44.9645390070922
P469,23.154362416107382
P217,29.069767441860467
P687,26.285714285714285
P920,18.246869409660107
P670,6.445672191528545
P920,29.06574394463668
P268,11.666666666666666
P912,21.3953488372093
P711,26.92778457772338
P955,40.97452934662237
P506,11.473788328387736
P805,25.205479452054796
P370,8.267716535433072
P096,51.64075993091537
P349,28.870967741935484
P156,10.014513788098693
P533,21.52777777777778
P993,26.62473794549266
P002,35.678391959798994
P432,18.311403508771928
P287,45.72127139364303
P924,29.746835443037973
P651,25.82417582417583
P383,24.062877871825876
P073,25.771324863883848
P661,51.098901098901095
P730,32.10332103321033
P680,17.57469244288225
P500,37.35632183908046
P012,31.76691729323308
P607,21.700223713646533
P234,45.86206896551724
P868,18.240343347639485
P024,45.60260586319218
P681,14.990512333965844
P624,17.22972972972973
P434,8.94160583941606
P198,18.426103646833013
P041,18.152866242038215
P986,29.230769230769234
P853,34.5703125
P767,33.08733087330874
P695,36.793540945790085
P662,29.88235294117647
P336,14.931237721021612
P089,20.242914979757085
P357,39.787234042553195
P731,11.044776119402986
P105,17.575757575757574
P179,29.88826815642458
P298,31.027667984189723
P338,24.9185667752443
P732,8.623548922056385
P409,38.2716049382716
P992,20.205920205920204
P604,24.015247776365946
P599,17.59581881533101
P893,56.52173913043478
P893,17.470664928292045
P313,38.605230386052305
P874,36.224489795918366
P990,26.646706586826348
P887,13.70309951060359
P489,27.134146341463417
P458,10.992366412213741
P886,9.70464135021097
P864,26.769911504424783
P675,34.74088291746641
P089,37.142857142857146
P749,4.554865424430641
P155,24.789915966386555
P448,19.32555123216602
P887,30.785123966942145
P269,48.23321554770318
P002,44.91114701130856
P422,25.5
P886,20.079787234042552
P132,43.92857142857143
P425,33.0028328611898
P338,33.790523690773064
P326,28.32369942196532
P411,25.64102564102564
P184,12.863705972434916
P405,57.333333333333336
P542,61.82572614107884
P155,36.0919540229885
P526,8.470290771175728
P985,31.87702265372168
P834,20.294117647058822
P424,37.34567901234568
P590,47.81879194630873
P825,24.14486921529175
P448,18.28978622327791
P614,34.195933456561924
P434,29.120879120879124
P631,34.04907975460122
P407,20.770877944325484
P430,62.69315673289183
P085,14.340588988476313
P856,38.671875
P134,30.609597924773023
P412,14.18918918918919
P272,40.92219020172911
P066,41.4075286415712
P693,37.78801843317972
P484,28.209459459459456
P252,34.08624229979466
P233,11.946050096339114
P717,23.016905071521457
P870,22.421524663677133
P247,41.839080459770116
P987,23.49624060150376
P064,12.65164644714038
P200,15.80135440180587
P609,35.62386980108499
P665,24.115755627009648
P609,3.908794788273615
P628,23.83419689119171
P442,28.136200716845877
P345,46.08294930875576
P293,18.342151675485006
P930,41.6256157635468
P739,28.53333333333333
P568,27.06333973128599
P640,33.33333333333333
P068,18.5
P610,33.28173374613003
P398,42.38532110091743
P378,38.095238095238095
P252,13.926940639269406
P954,48.38709677419355
P859,24.752475247524753
P300,20.386007237635706
P695,72.82608695652173
P351,14.321608040201006
P163,28.361344537815125
P624,4.888888888888889
P484,51.71288743882545
P198,18.31578947368421
P701,10.666666666666668
P500,35.39192399049881
P122,11.61137440758294
P233,24.571428571428573
P175,19.54397394136808
P542,43.882544861337685
P501,22.338568935427574
P560,29.659090909090907
P859,43.55400696864111
P835,12.979351032448378
P595,41.29032258064516
P425,19.597989949748744
P590,22.278481012658226
P336,32.41379310344827
P185,39.245810055865924
P544,8.938547486033519
P518,24.772313296903462
P201,37.9746835443038
P792,16.05351170568562
P415,19.18032786885246
P321,41.164658634538156
P657,25.116279069767444
P187,28.721174004192875
P790,63.20754716981132
P778,34.71444568868981
P973,30.985915492957744
P778,33.14121037463977
P041,21.80094786729858
P157,47.02797202797203
P252,19.50617283950617
P089,29.73621103117506
P701,12.290502793296088
P449,20.208604954367665
P883,33.00589390962672
P318,50.16949152542372
P793,20.86092715231788
P638,17.032967032967033
P239,35.60126582278481
P838,37.30569948186528
P601,26.168224299065418
P405,26.072607260726073
P434,35.24229074889868
P426,41.2987012987013
P008,23.815461346633416
P536,36.39344262295082
P951,18.06853582554517
P185,38.46153846153847
P772,12.861736334405144
P692,50.36764705882353
P640,20.454545454545457
P908,8.290155440414509
P406,18.04932735426009
P580,18.660287081339714
P409,7.41687979539642
P621,37.98449612403101
P967,11.404728789986091
P699,34.39252336448598
P105,14.716981132075471
P489,18.74062968515742
P597,4.444444444444445
P812,32.678821879382895
P510,23.52941176470588
P250,45.8974358974359
P900,4.2682926829268295
P701,39.1025641025641
P615,43.992606284658045
P071,41.44486692015209
P621,12.133891213389122
P780,18.16793893129771
P417,12.450331125827814
P398,15.005035246727088
P652,37.203791469194314
P802,14.948453608247423
P063,38.847117794486216
P492,32.28438228438228
P151,45.09345794392524
P414,41.60982264665758
P909,16.004813477737663
P145,18.997668997669
P326,14.233576642335766
P195,43.22916666666667
P088,20.72936660268714
P182,46.27766599597585
P281,21.944444444444443
P595,29.583333333333332
P977,12.781954887218044
P096,4.924242424242424
P412,10.476190476190476
P999,17.973856209150327
P789,43.54838709677419
P441,28.339350180505413
P247,35.10204081632653
P714,30.85808580858086
P835,45.03968253968254
P012,6.8645640074211505
P868,42.64462809917355
P442,6.039076376554174
P967,24.822695035460992
P280,40.831758034026464
P293,27.82051282051282
P378,17.219917012448132
P156,41.199999999999996
P994,15.42056074766355
P142,21.353383458646615
P000,26.34207240948814
P009,31.70731707317073
P339,34.52970297029702
P705,36.206896551724135
P288,58.7991718426501
P860,13.860103626943005
P521,51.71849427168576
P908,30.721393034825873
P595,21.96969696969697
P316,30.455635491606714
P675,36.11111111111111
P236,41.843971631205676
P082,20.142857142857142
P549,20.88607594936709
P887,12.433155080213904
P756,16.056338028169016
P526,43.3453237410072
P638,16.243654822335024
P732,16.47509578544061
P133,17.035398230088493
P133,7.256894049346879
P289,37.315875613747956
P157,43.764434180138565
P531,31.57894736842105
P092,24.380165289256198
P134,32.67543859649123
P864,41.3391557496361
P734,31.428571428571427
P985,24.444444444444443
P493,38.51063829787234
P549,25.773195876288657
P778,13.531353135313532
P954,23.962264150943398
P196,18.97810218978102
P671,27.56598240469208
P240,20.06125574272588
P142,20.361247947454846
P449,32.98245614035088
P104,23.35164835164835
P732,62.090483619344774
P159,45.0199203187251
P406,47.74193548387097
P345,30.988593155893536
P815,54.73098330241187
P392,56.312625250501
P108,38.17733990147783
P195,40.453938584779706
P283,16.877637130801688
P201,31.08695652173913
P270,29.268292682926827
P423,41.52173913043478
P830,56.447688564476884
P338,19.166666666666668
P009,9.685230024213075
P535,37.969094922737305
P671,40.07782101167315
P611,37.03125
P688,26.0752688172043
P381,14.377682403433475
P358,44.21875
P983,9.001956947162427
P575,36.318407960199
P328,35.77075098814229
P286,27.189781021897808
P073,36.5967365967366
P541,26.497005988023954
P121,26.49945474372955
P526,22.355769230769234
P143,21.001926782273603
P380,49.71857410881801
P293,41.69184290030212
P796,45.616883116883116
P217,29.310344827586203
P379,14.75054229934924
P085,45.840407470288625
P423,17.697594501718214
P300,45.53846153846154
P002,3.763440860215054
P089,27.579365079365083
P000,40.618556701030926
P061,25.202156334231805
P858,58.59872611464968
P665,43.04932735426009
P708,20.210526315789473
P133,16.633663366336634
P407,51.52439024390244
P713,14.166666666666666
P259,14.23076923076923
P014,23.017902813299234
P121,4.113924050632911
P920,18.07511737089202
P580,23.917995444191344
P313,63.06620209059234
P248,30.276816608996537
P500,19.230769230769234
P416,15.06172839506173
P906,29.026217228464418
P125,25.141242937853107
P729,22.946175637393768
P857,22.47191011235955
P920,15.903614457831324
P529,29.101283880171184
P580,24.912280701754387
P066,33.12101910828025
P763,40.87837837837838
P601,33.114754098360656
P014,34.172661870503596
P088,54.67289719626168
P180,53.03776683087028
P811,20.28368794326241
P233,22.083333333333332
P672,40.140845070422536
P509,17.716535433070867
P669,47.294938917975564
P185,13.143872113676732
P624,47.94520547945205
P507,17.55233494363929
P500,34.30962343096235
P564,30.49792531120332
P252,33.088235294117645
P992,28.597122302158272
P384,51.36612021857923
P489,7.966457023060797
P423,8.544726301735647
P431,22.090729783037474
P675,34.81481481481482
P351,38.24884792626728
P201,12.631578947368421
P096,17.10182767624021
P510,26.508226691042047
P675,21.614583333333336
P008,44.29301533219762
P490,6.4209274673008325
P000,49.1725768321513
P597,40.52795031055901
P601,15.151515151515152
P092,16.775884665792923
P306,41.84549356223176
P675,25.898203592814372
P734,38.90489913544668
P252,15.934959349593496
P517,41.61184210526316
P995,22.954091816367264
P921,25.49728752260398
P341,19.065420560747665
P234,29.939393939393938
P236,23.251748251748253
P535,30.460624071322435
P082,36.87821612349914
P133,26.29310344827586
P743,17.475728155339805
P216,57.09624796084829
P142,29.238754325259514
P405,45.45454545454545
P188,16.09375
P024,22.32746955345061
P063,18.87366818873668
P536,36.43178410794602
P414,26.455026455026452
P983,27.2264631043257
P068,19.875776397515526
P161,30.271668822768433
P632,16.666666666666664
P292,16.176470588235293
P908,19.12350597609562
P705,20.80536912751678
P306,6.491228070175438
P732,11.561866125760648
P807,18.429487179487182
